Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Protocol,Source Port,Destination Port,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Fwd URG Flags,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Idle Mean,Idle Std,Label,Binary Label
195075,10,6,2607,458,20.147495,43.411168,4.929323,72.411222,32.374119,69.897042,3.686455,15711.905677,82.019736,6,34581,443,289.620027,232.345486,54.527493,68.401677,0,0,1,1,0,0,5,0,0,0,403.622791,20.147495,32.374119,9.038151,2202.821688,5.639167,419.007628,54429,4483,7.55789,71,38.460215,1483.722316,2468.588497,12.847222,SSL_At,1
27509,11,0,12253,0,218.605739,774.625302,165.378231,436.20187,450.017961,2231.385816,342.59861,445417.863245,399.869134,6,16752,18654,738.190898,508.541458,2680.490569,226.958447,0,0,1,0,0,0,3,0,0,0,97.587882,218.605739,450.017961,10.568823,11747.954592,0.0,0.0,45525,3996,9.48947,121,24286.910148,3737.167804,23125.370464,795.560716,DoS,1
23053,13,21,3870,6749,94.747322,157.290022,36.902704,211.823721,338.489535,790.074044,134.653905,460634.190778,1474.862274,6,24941,64026,504.593218,756.959288,454.246422,189.397561,0,0,0,5,0,1,7,0,0,0,563.132458,94.747322,338.489535,11.415249,3706.908902,20.097922,5616.248006,27707,11216,10.846165,181,1095.983896,4406.692223,407.449114,3530.161355,BENIGN,0
38822,7,10,224,12711,881.148003,2929.979111,305.917539,317.139133,235.657462,604.071236,78.830532,333187.367987,437.896038,17,44745,110,325.998709,359.955431,266.228174,383.683189,1,0,0,2,1,0,6,0,0,0,55.635532,881.148003,235.657462,5.958068,220.322798,8.473178,11331.1569,42008,10840,6.443956,89,1161.681686,4538.319534,10222.803948,1420.469556,BENIGN,0
19338,10,4,491,711,324.560993,1086.975944,229.665193,751.487205,220.030154,947.997371,124.620397,62157.41028,723.963181,6,28613,135,1763.205834,804.482001,519.942996,1579.262031,1,0,1,3,0,0,2,0,0,0,156.970292,324.560993,220.030154,9.450482,477.593674,3.824159,692.411216,35790,50787,9.934162,123,3706.465963,121.729428,40531.933104,5774.752088,PortSc,1
17979,16,16,6051,5381,226.166799,405.855281,180.401917,556.574974,46.586589,151.300992,16.880192,635852.939541,1779.854274,17,1306,445,675.492041,685.543345,1289.646935,1770.397641,0,0,0,4,0,2,3,0,0,0,360.168505,226.166799,46.586589,14.088712,5484.420281,15.858605,4979.478373,62796,3721,15.330302,59,11698.124853,3182.442305,39726.283627,6054.904516,BENIGN,0
270790,10,0,2403,0,314.168475,473.511555,129.921871,532.88377,202.387679,1006.556678,28.219813,8874.03523,36.928986,6,53321,135,1563.694503,33.958491,6351.371809,997.839229,0,0,1,3,0,0,4,0,0,0,1212.450153,314.168475,202.387679,8.691965,2004.154703,0.0,0.0,49171,38124,8.212726,180,8272.600361,248.144269,12146.622375,2088.247114,BENIGN,0
26807,12,4,5231,746,272.253648,564.240596,217.256843,369.231652,425.971297,2085.975766,207.411388,222964.151155,596.859029,6,4885,443,953.981593,942.193017,864.876081,689.121417,0,0,0,2,0,0,6,0,0,0,706.761662,272.253648,425.971297,10.823684,5197.98515,3.714505,632.035901,57179,11588,11.079326,24,1757.176216,341.401338,3299.069837,165.361541,DDoS,1
27721,15,3,9401,84,533.360697,1696.099609,291.219548,469.561824,74.084561,312.060319,58.937438,342159.37376,649.327225,1,20385,53,1002.59697,467.748807,443.283354,321.150716,1,0,1,1,0,0,3,0,1,0,160.06416,533.360697,74.084561,14.764826,9126.741091,2.986141,71.644773,58670,36680,11.777204,155,5848.623116,5249.808048,5219.775314,9.172759,BENIGN,0
164696,6,5,219,1328,275.533092,560.349158,113.621658,181.56076,67.287886,302.06463,35.240673,9393.063584,66.789722,17,60580,32233,39.79133,521.576339,2497.141234,243.145669,0,0,1,3,0,2,7,0,0,0,902.013068,275.533092,67.287886,5.577448,211.083655,4.65027,1269.850648,2237,31554,5.432241,83,5542.293633,3852.703669,25749.252572,6342.423734,BENIGN,0
7770,16,4,2875,139,332.780075,734.034995,154.784361,155.286897,46.585056,160.184278,22.604256,387902.187902,2574.002574,6,20606,29005,675.130015,83.154839,1175.641834,3160.059539,0,0,0,5,0,2,7,0,0,0,267.826325,332.780075,46.585056,14.285623,2640.007087,3.556881,116.113383,50590,35568,12.096228,44,4487.19851,1896.155619,8449.146062,1862.093619,BENIGN,0
2899,26,6,16806,1344,291.016886,1441.466172,185.567943,319.909943,143.857584,338.250056,98.487439,6260779.579165,11038.289065,6,7654,445,128.23123,673.983113,5985.261029,1216.916615,0,0,0,2,0,0,3,0,0,0,350.879892,291.016886,143.857584,23.453954,16478.448223,5.123543,1291.875966,37233,61390,21.052154,159,550.407231,176.070334,7763.765755,421.635671,BENIGN,0
60040,3,1,2868,542,313.049404,834.901894,186.741883,85.273685,314.405057,1480.964425,134.892448,56795.469687,66.622252,6,36947,3389,186.98697,277.279223,59.011085,454.528358,0,0,0,2,0,0,5,0,0,0,265.879365,313.049404,314.405057,2.806779,2558.202094,0.803622,454.993768,40266,22776,2.376775,161,5466.803124,4224.092468,2795.621358,324.864184,BENIGN,0
51122,17,3,1152,348,171.646388,809.57692,32.755934,46.117467,131.806566,333.539036,94.954266,29341.575056,391.221001,6,49466,3389,1482.556573,906.360973,256.85254,552.243958,0,0,1,1,0,2,5,0,1,0,241.285513,171.646388,131.806566,14.26624,1107.310151,2.759931,279.955618,47516,49821,15.14114,85,4336.425681,3546.572466,8279.371654,1550.070961,BENIGN,0
11251,10,8,1804,1737,179.824829,360.180522,58.860767,170.759767,114.182286,262.82344,74.098025,314727.579771,1599.85779,6,37099,3389,1646.143781,247.054766,1377.308908,183.91441,0,0,0,4,0,1,6,0,0,0,56.314363,179.824829,114.182286,8.150238,1759.785069,6.515619,1499.196185,50273,35201,8.808431,135,4032.992702,3252.580717,22.716573,476.236515,PortSc,1
21504,17,4,2783,1074,908.624601,2867.843519,402.858016,236.830894,87.345381,131.376307,12.712054,179361.979167,976.5625,6,10323,110,923.500517,273.224047,1632.024866,797.991077,0,0,1,1,2,0,4,0,0,0,256.569976,908.624601,87.345381,15.463932,2706.593649,3.326802,999.548068,12796,29053,15.617892,83,3673.044063,2350.366057,4438.494315,3326.013024,BENIGN,0
14715,4,7,1770,83,323.136147,932.619901,213.286243,371.167327,502.052648,2018.980171,79.906196,125925.925926,747.536527,17,17928,110,432.992989,425.452857,1543.712211,453.682387,0,0,0,3,0,0,6,0,0,0,650.005661,323.136147,502.052648,3.995748,1444.513576,5.693285,70.802765,7296,64989,3.897677,147,3102.569666,515.325198,275.937807,861.053456,BENIGN,0
58,4,7,1526,802,27.732672,81.793293,20.004112,699.979512,53.205787,257.030641,13.117742,40137931.034483,189655.172414,6,7504,135,1048.798181,156.932427,1558.914919,2167.886044,0,0,1,3,1,0,7,0,0,0,446.663428,27.732672,53.205787,3.33336,1324.303834,6.355158,693.112559,47647,25176,3.808015,79,10329.241858,72.140489,9515.075695,190.816618,PortSc,1
47939,10,4,1416,275,301.13391,785.28564,180.434636,38.73213,132.75938,565.059842,58.250358,35273.994034,292.037798,17,12684,8292,850.361895,152.712105,2739.10783,1.584904,0,0,1,0,0,0,6,0,0,0,415.984287,301.13391,132.75938,8.138152,1221.626327,3.434623,233.865204,44284,25038,7.870262,88,11337.996096,3568.250181,6488.223675,517.377532,Botnet,1
28727,5,2,598,74,120.78371,300.157332,48.188552,201.3563,214.555729,813.783822,70.874026,23392.627145,243.673199,17,50067,6621,248.089819,266.554187,1390.69243,161.236162,0,0,0,1,1,0,1,0,0,0,601.76808,120.78371,214.555729,4.838276,531.877217,1.840135,59.4767,3286,26948,4.201158,164,11417.177128,555.781824,2274.051703,488.540395,BruteForce,1
204343,6,3,6432,1042,68.161679,230.39647,15.409422,173.532603,24.1859,75.547517,9.162186,36575.757427,44.043593,6,9530,135,234.997108,167.715067,1047.794901,513.241027,1,0,1,1,0,0,3,0,0,0,138.098794,68.161679,24.1859,5.751304,5229.028448,2.550328,867.675654,11813,22186,5.430546,138,1995.448978,3735.884581,6453.313807,6441.834914,PortScan,1
33426,17,1,3564,657,467.580999,705.069065,143.499219,263.063126,257.447274,1044.151884,86.353182,126278.944534,538.502962,6,57920,143,332.502049,1470.367782,205.789367,1147.343808,0,0,0,4,0,0,3,0,0,0,364.667662,467.580999,257.447274,14.460486,3521.315269,0.959252,581.028095,63370,14988,16.903714,71,1318.934057,250.459232,6255.698656,123.638295,Botnet,1
22746,13,3,18130,65,175.202942,394.815364,22.390899,1152.372557,70.191978,166.45313,28.066374,799920.865207,703.420382,6,3299,58606,461.758109,168.073149,371.306269,272.436235,0,0,1,0,0,2,7,0,0,0,594.544801,175.202942,70.191978,12.128291,15824.655585,2.908031,58.540134,36182,24863,11.002316,20,958.375549,36.828914,2292.099049,462.511239,BENIGN,0
43984,15,0,12945,0,161.702499,599.347518,48.808889,24.56474,400.278459,657.160718,203.417854,294311.567843,341.033103,6,25834,20670,519.735242,341.514206,324.623116,220.920372,0,0,0,1,1,0,4,0,0,0,308.638897,161.702499,400.278459,14.129539,12811.7678,0.0,0.0,9352,58170,10.970941,92,4083.957688,2364.758083,39228.186501,6731.483749,BENIGN,0
35709,6,8,358,185,115.458647,471.272002,86.651218,257.450363,214.345816,988.915751,31.54203,15206.250525,392.058025,6,46323,143,724.875593,1194.736121,736.997941,672.75679,0,0,0,3,0,0,4,0,0,0,259.943063,115.458647,214.345816,5.938712,316.181472,6.6935,160.346821,63069,29318,5.172795,142,2384.483124,833.165064,10803.07229,1545.864245,BENIGN,0
13428,8,10,549,1243,307.348039,1147.441483,87.581079,39.244887,140.774678,411.391244,94.869413,133452.48734,1340.482574,6,16857,53,2122.744625,681.724827,1813.414099,384.492782,0,0,1,1,0,0,3,0,0,0,174.620972,307.348039,140.774678,6.675613,506.737863,8.154928,1081.859115,16187,30131,7.844769,81,966.886441,552.135857,1824.62715,944.845325,DoS,1
16880,12,3,2327,521,162.342323,248.666222,104.100535,383.231538,338.326311,1365.610577,53.193162,168720.379147,888.625592,6,55942,135,1278.43933,434.222256,4108.347017,838.487599,0,0,0,4,1,0,3,0,0,0,1384.156867,162.342323,338.326311,9.865166,1893.124917,2.663195,448.869493,30326,34234,9.666939,38,1503.660581,764.418755,7035.545481,1730.252397,PortSc,1
18134,10,5,2416,1332,361.460384,1801.233829,192.368952,172.320627,713.235113,1183.577629,143.87137,206683.57781,827.175471,6,40701,110,768.210552,294.285412,3771.623827,433.62385,0,0,0,5,1,0,4,1,0,0,446.135242,361.460384,713.235113,9.706319,2294.512505,4.522652,1292.775719,48276,30969,8.008124,193,2281.272501,645.043052,3798.472022,4511.631623,BENIGN,0
47277,10,2,19466,198,33.493635,143.587718,25.668447,57.648659,160.437575,447.100913,119.439953,415931.636948,253.823212,6,36264,22,106.312917,403.251632,222.299492,734.286453,0,0,0,4,0,1,5,0,0,0,2022.342295,33.493635,160.437575,9.490913,16668.049762,1.622847,176.520303,65218,39725,8.398507,199,1568.805544,1377.449819,19460.091911,868.549656,PortSc,1
859,15,0,19255,0,108.429761,212.690014,39.431544,134.600502,71.964422,200.82677,19.256002,22415599.534342,17462.165308,6,55011,443,273.788984,395.712788,1834.720931,1246.743104,0,0,0,2,1,1,8,0,0,0,140.096121,108.429761,71.964422,14.008962,17868.472922,0.0,0.0,25267,43268,11.454699,197,837.717164,709.22478,2895.160254,2105.558225,Botnet,1
92795,22,6,3455,2490,262.058954,454.736466,57.397939,98.735509,27.105116,85.398571,19.53489,64065.951829,301.740395,17,15926,53,1729.556371,760.947909,214.693276,534.790521,0,0,0,4,0,2,8,0,0,0,210.019332,262.058954,27.105116,20.113039,3245.484149,5.417132,2168.571199,60288,53672,16.77877,103,2782.568804,85.455866,26031.420792,1099.996647,BENIGN,0
18313,27,2,20416,474,52.872925,142.283005,6.109849,152.004897,429.863692,1571.533096,56.978727,1140719.707312,1583.57451,6,10174,135,2345.084901,170.887676,3775.182009,326.667332,0,0,0,4,0,2,5,0,0,0,448.956268,52.872925,429.863692,25.702381,18659.141628,1.642175,405.596223,5953,13387,20.958192,120,12487.29249,8488.162431,10907.565953,1076.498959,BENIGN,0
8286,18,1,2355,217,150.246554,743.282176,54.336589,103.215077,223.726865,799.326264,88.608068,310403.089549,2293.024378,6,65500,31000,400.02156,734.804033,489.459856,597.019124,0,0,0,2,0,0,2,0,0,0,872.918274,150.246554,223.726865,17.316331,2234.923552,0.874256,184.681848,8502,36509,16.504531,58,39.422711,1751.766992,16273.335164,1235.41091,BENIGN,0
82042,10,4,4201,297,597.176168,1586.529251,64.393156,66.046553,22.488525,70.41468,17.213705,54825.577143,170.644304,17,29705,53,1376.51705,147.444443,1195.078393,4465.85569,0,1,0,3,0,0,5,0,0,0,307.466784,597.176168,22.488525,9.909565,3713.672844,3.514235,238.058085,13124,36276,7.385765,67,5999.15961,346.766129,5343.991063,4275.210076,BENIGN,0
4096,14,7,18000,477,70.155851,131.681903,25.245582,105.634061,657.747189,2989.144872,181.447538,4510986.328125,5126.953125,6,8710,14600,741.827242,479.915769,4383.839604,334.159354,1,0,0,2,0,2,9,0,0,0,476.036317,70.155851,657.747189,12.955099,15132.67385,6.129012,392.740009,32788,21136,12.851429,58,5954.664327,1289.375261,1176.590291,960.797239,BENIGN,0
10539,10,3,10161,1373,45.041316,136.146297,16.980275,361.697133,149.768782,273.058478,31.10606,1094411.234462,1233.513616,6,25506,22,220.122195,1930.529397,1360.260817,142.64955,0,0,0,1,1,0,3,0,0,1,767.559221,45.041316,149.768782,9.304675,9234.840404,2.928296,1310.301079,58181,3239,9.973952,48,1026.282769,848.030639,26672.412443,110.260443,PortSc,1
38814,7,11,2009,3943,630.702017,2209.040185,287.576313,265.467926,312.035376,1485.6242,224.082635,153346.730561,463.750193,6,5715,2390,707.836616,834.525489,91.141217,463.126476,0,0,0,1,0,1,2,0,0,0,89.41038,630.702017,312.035376,6.743616,1647.595682,9.597792,3297.290736,41675,2214,6.952242,157,6543.596811,81.718073,5948.585722,5004.179891,BENIGN,0
113536,17,9,7707,3178,1153.288865,1977.701342,821.607802,252.580481,113.451228,327.81312,58.497571,95872.674746,229.002255,1,16143,25,2667.51425,280.240229,168.791537,252.712157,1,0,0,0,0,2,7,0,0,0,254.957242,1153.288865,113.451228,14.979986,6962.627842,8.34946,3101.890491,57593,38565,12.243647,187,8033.561355,144.572996,7306.827664,1108.479417,BENIGN,0
13102,4,4,76,682,452.39043,1902.268376,255.914301,648.925351,89.642594,276.548202,38.879246,57853.762784,610.593802,6,13828,110,86.814604,390.97793,3341.38092,367.703239,0,0,2,1,1,2,6,0,0,0,84.915192,452.39043,89.642594,3.387581,66.815615,3.928034,646.77287,58724,38756,3.516001,95,15963.77217,231.311737,1848.965901,333.65268,BENIGN,0
36496,11,11,3442,466,407.241212,1782.160145,252.812832,18.491202,362.73541,1582.036764,153.554571,107080.22797,602.805787,17,35869,21,415.979373,500.561581,2919.542207,2051.18109,0,0,0,2,1,1,1,0,0,0,93.823815,407.241212,362.73541,10.031736,3253.121252,10.74927,443.587449,41507,10365,10.172637,70,12680.551562,7117.640718,45051.613374,1498.758793,BENIGN,0
29260,18,1,4748,878,459.56346,1309.208485,209.243073,229.376183,146.925199,473.551315,16.78088,192276.144908,649.350649,17,11830,8080,136.840999,926.13009,380.580937,27.273737,0,0,2,7,1,0,3,0,1,0,468.854239,459.56346,146.925199,14.55259,4029.036669,0.881947,835.07784,38737,3768,13.071378,167,265.424592,220.213877,3487.430954,10409.785338,BENIGN,0
12184,10,9,16133,6622,661.125413,2819.336426,176.97313,338.615118,180.908293,313.569732,118.998159,1867613.263296,1559.422193,6,60453,3591,1025.577226,356.832584,1652.482297,80.852057,1,0,2,1,1,0,6,0,0,0,945.233865,661.125413,180.908293,8.719218,14192.728323,8.273458,6104.382968,37431,21496,7.99759,127,980.875855,157.412752,32227.323578,970.42978,BENIGN,0
15692,8,0,3178,0,324.824019,1034.301032,197.381346,776.956164,220.461922,982.796555,116.496033,202523.578894,509.813918,6,54541,110,3381.981106,140.100084,2279.238679,14.355334,0,0,0,4,0,0,4,0,1,0,235.176924,324.824019,220.461922,7.174385,2733.386179,0.0,0.0,26286,19686,7.630326,35,7872.904713,6316.224394,1266.396016,2322.951935,BENIGN,0
17698,9,0,655,0,340.168322,525.590501,67.513874,72.059053,428.978633,2039.840465,277.528198,37009.831619,508.532038,6,57117,135,1545.336763,1240.396853,2322.687688,405.274577,0,0,0,1,0,1,2,0,0,1,143.904955,340.168322,428.978633,7.94542,541.385285,0.0,0.0,57021,38433,6.849626,92,8736.397683,1051.655363,836.253717,8989.684987,PortSc,1
1651,15,4,2898,2844,1203.503524,2599.395583,873.602542,354.456352,80.124688,251.911676,31.938259,3477892.186554,11508.176863,17,37814,3389,514.413543,226.777337,876.47505,332.085241,0,0,1,0,1,0,6,0,0,0,208.995434,1203.503524,80.124688,14.520308,2647.233838,3.453758,2647.591633,36277,1725,11.636784,131,483.178406,1765.392575,30584.205375,743.896643,BENIGN,0
61308,28,2,1221,1052,29.003932,133.150174,8.37767,105.04253,202.480428,1011.422978,157.055849,37075.096235,489.33255,6,61510,23556,290.770149,997.068026,1197.84596,9.144774,0,0,1,1,0,0,7,0,0,0,1651.854875,29.003932,202.480428,27.58305,996.155397,1.749324,895.066106,5003,34944,26.684345,78,1247.775414,1839.885598,15426.213314,354.457492,BENIGN,0
15512,9,0,14669,0,285.293667,1241.827303,131.762405,1126.082163,264.826532,815.767795,130.792957,945654.976792,580.195977,6,25813,443,134.329722,989.084344,2049.993253,1846.626819,0,0,0,0,0,1,3,0,0,0,66.402633,285.293667,264.826532,7.823819,14152.124439,0.0,0.0,34297,25962,8.623522,25,5178.388059,904.584035,2077.211534,711.473536,BENIGN,0
61617,11,7,6285,356,210.746639,564.349996,107.720069,70.325751,186.840339,433.08091,39.886608,107778.697437,292.127173,6,35062,26641,5207.701587,399.268044,2421.695655,14.329168,0,0,0,3,0,0,11,0,0,0,104.768,210.746639,186.840339,10.857212,5385.743963,6.478617,308.973623,37247,58698,8.2819,126,2671.699054,522.691103,45487.691957,658.773594,BENIGN,0
38154,9,11,4190,2647,110.342309,205.060753,88.207018,291.681388,648.705628,3208.048376,315.733424,179194.841956,524.191435,17,45005,25,1323.434435,1056.824268,391.8709,926.320327,0,0,1,1,0,0,5,0,0,0,636.326114,110.342309,648.705628,7.933805,3513.369991,8.868945,2222.373089,20082,9388,8.635317,80,1389.538936,4942.051072,2975.113298,1308.939071,BruteForce,1
40543,5,2,56,280,537.985189,2568.342513,240.212698,209.44849,68.073257,279.68341,31.799324,8287.497225,172.656192,6,50452,110,1053.807219,521.526455,239.633645,694.63833,1,0,0,2,0,0,3,0,0,0,292.627588,537.985189,68.073257,4.827144,54.031553,1.608999,277.059769,2370,33128,4.275723,162,2444.51419,1135.919719,5007.592883,1342.418407,BENIGN,0
386704,11,2,207,219,320.982321,1532.385805,111.558983,21.532807,105.299918,259.838367,35.840674,1101.617775,33.617444,6,64208,3389,922.350236,1361.535979,160.174963,521.178312,1,0,1,1,0,1,5,0,0,0,764.721142,320.982321,105.299918,10.674233,166.512856,1.859008,204.009451,23788,16186,9.923862,47,3282.149463,1074.80867,4601.610598,335.097729,BENIGN,0
24225,5,10,1009,415,58.391377,141.162655,42.197359,544.298706,407.206883,1438.93979,117.231318,58782.249742,619.195046,17,45938,22,3816.452145,29.202797,4239.608956,2739.08952,0,0,0,0,1,0,5,1,0,0,308.511971,58.391377,407.206883,4.816709,961.091979,8.05065,343.88222,29011,53903,4.909045,179,3193.949097,5186.487386,8832.010876,4679.448171,BENIGN,0
71063,10,11,6429,162,897.506334,2302.993127,586.220783,59.113052,130.393482,648.879157,45.183944,92748.687784,295.512433,6,50042,56416,501.404603,83.427144,21.791212,432.706805,0,1,0,1,1,0,5,1,0,0,262.190041,897.506334,130.393482,9.872182,6191.66771,8.869291,143.910497,49682,32987,7.69336,170,1020.712152,2662.610362,12639.952111,1711.439493,PortScan,1
61539,6,2,5142,370,281.203839,1012.018289,166.901571,1011.039794,21.50277,41.790884,3.656038,89569.216269,129.998863,6,2863,25,2261.899527,161.501205,2521.160358,869.113973,0,0,1,2,0,0,7,0,0,0,1132.044198,281.203839,21.50277,5.722616,4294.236014,1.912401,356.230486,20228,18780,4.336347,179,20806.6096,1022.903898,10993.55445,3468.459737,BENIGN,0
11807,9,10,1523,5503,297.608435,1128.450893,148.970656,420.698317,68.923868,334.314016,32.79215,595070.720759,1609.214873,6,8390,10936,402.913765,547.717104,1470.526803,14.449694,0,0,1,0,1,0,5,0,0,0,51.115444,297.608435,68.923868,8.82328,1341.73598,8.640454,5047.71051,27231,24887,6.98265,175,3793.171238,2288.990718,17201.724263,1249.815105,BENIGN,0
1713,17,3,9464,1540,889.263651,1704.957695,320.656069,138.841172,138.723863,295.49963,106.684165,6423817.863398,11675.423234,6,50290,3389,677.282879,1726.34557,338.524234,467.681953,0,0,2,1,0,1,5,0,0,0,433.89315,889.263651,138.723863,14.196544,8263.774622,2.596403,1295.208873,53009,5554,13.691633,165,1644.340598,695.790876,12108.390533,9690.746314,PortSc,1
6154,18,2,475,1603,267.344386,608.857794,192.227759,153.962106,245.028508,559.581117,180.068728,337666.558336,3249.918752,6,51001,80,2705.87685,1440.678171,1276.195957,266.619365,0,0,1,1,0,0,6,0,0,0,759.002821,267.344386,245.028508,14.972109,393.38941,1.626579,1397.016057,64782,15555,16.328378,148,8414.584166,609.141282,8569.582157,2097.145746,BENIGN,0
42465,8,1,10323,6,1210.57702,5024.191306,931.689433,256.927769,184.962923,652.319349,55.227088,243235.605793,211.939244,17,7172,14480,367.580449,789.359667,679.839821,87.882392,0,0,1,1,0,0,1,0,0,0,1272.157131,1210.57702,184.962923,6.905538,8570.786036,0.960975,5.642299,63152,2679,7.617522,112,2966.24531,160.334783,7905.977742,2889.509081,BENIGN,0
58699,8,5,1113,743,217.597707,844.666473,81.934412,320.414207,273.91048,888.552024,78.863795,31618.93729,221.46885,17,12839,21,348.57821,634.03423,2114.95927,46.858158,0,0,1,1,0,1,5,0,0,0,340.123682,217.597707,273.91048,7.492145,1096.62168,4.306652,708.528068,41740,22603,7.409036,140,2031.643936,4061.775785,25410.616534,818.491944,BENIGN,0
40280,12,10,2007,18,48.74265,240.091836,31.529215,76.790422,526.328886,1328.995212,360.000717,50273.088381,546.176763,6,19414,53,853.609798,51.906421,776.543321,38.609131,0,0,0,4,0,0,8,0,0,0,329.990438,48.74265,526.328886,11.797374,1847.112755,8.217789,16.108959,54668,33122,8.957056,56,6075.544057,978.18557,8570.713876,2231.649521,BENIGN,0
6630,9,4,1144,292,500.223608,900.831362,309.581889,493.01759,513.289793,1956.257316,186.141826,216591.251885,1960.784314,17,45260,25,338.466615,496.871091,106.001879,22.668629,0,0,0,1,0,0,4,0,0,0,144.00685,500.223608,513.289793,8.822703,932.846751,3.917808,286.354154,28366,18864,8.015064,172,5205.59039,640.190237,8298.835411,15732.836483,PortScan,1
27021,25,9,10330,3438,669.530198,2837.188415,131.334793,132.812533,1112.631403,2688.393374,343.856926,509529.625106,1258.280597,17,15066,8080,589.491355,1381.64285,1382.77969,351.283713,0,0,0,0,0,1,3,1,0,0,227.642242,669.530198,1112.631403,21.876911,8415.971264,8.403213,3415.816826,26064,37268,18.267913,138,1203.692872,497.212358,12459.143454,11561.839558,BENIGN,0
3034,18,6,15953,3007,611.892691,1634.569682,167.880461,278.762653,411.488147,919.850862,117.540741,6249176.005274,7910.349374,17,29931,445,1015.437585,159.777791,168.018424,200.469317,0,0,1,1,0,0,4,0,0,0,386.102316,611.892691,411.488147,15.755738,13971.188303,5.006811,2976.769135,10380,43172,13.880905,187,1503.30618,1254.26989,14529.118124,771.062805,DDoS,1
117249,6,3,3341,1435,186.249331,709.468718,50.522002,985.194057,165.181188,538.24248,34.373615,40733.82289,76.759717,6,55856,8080,491.138167,7.402549,242.567938,1382.9848,0,0,0,3,0,0,6,0,0,0,898.826964,186.249331,165.181188,5.787595,2785.511281,2.887851,1156.080392,41677,57135,5.122687,89,2006.279949,118.667128,4023.65004,967.053888,BENIGN,0
24041,6,3,1223,1470,389.28434,1456.628029,99.842195,49.347928,537.40449,1172.425285,87.499792,112016.971008,374.360468,6,49991,3389,1047.085232,59.537151,17.715259,980.066461,0,0,0,2,0,2,6,0,0,0,397.99414,389.28434,537.40449,5.782222,1109.3986,2.819824,1446.775908,64896,50282,4.842152,156,2064.651576,4754.56413,7046.845312,4709.866696,PortSc,1
62541,6,4,2623,35,279.368702,709.714435,173.622607,259.605113,449.699742,1248.062536,339.914445,42500.119921,159.895109,6,18246,8627,1185.807988,438.869553,2469.866205,794.260722,0,0,0,2,0,0,6,0,0,0,523.141837,279.368702,449.699742,4.954719,2429.590182,3.74397,31.487458,55459,20318,4.939828,103,3021.295465,4660.135822,951.021611,2543.722767,BENIGN,0
43952,23,5,7750,1192,200.53658,847.585283,87.483687,294.993112,166.396753,477.460759,113.20357,203449.217328,637.058609,6,28405,7934,1504.846346,732.171695,1.144431,808.338697,0,0,3,2,0,1,6,0,0,0,211.534831,200.53658,166.396753,18.612343,7019.944946,4.200429,1112.942742,35282,50711,18.993207,168,38.930724,2261.462424,8957.353877,1048.927359,ICMP_Flood,1
77698,6,6,2438,594,343.038268,1242.95233,267.133702,354.793355,175.33048,868.034093,128.493497,39022.883472,154.44413,1,37495,53,190.291804,769.011725,3486.631531,264.296292,0,0,0,3,1,0,6,0,0,0,203.999373,343.038268,175.33048,5.416404,2383.770343,5.869482,478.461728,37435,9874,4.4799,47,4327.613078,1889.088208,14622.639018,1145.444964,BENIGN,0
69161,18,0,6969,0,272.128519,1244.266643,126.938491,278.937342,338.741025,1020.92518,129.696489,100764.881942,260.262287,17,30454,6473,62.306837,1443.845776,2135.539865,532.840036,0,0,1,2,0,0,4,0,0,0,369.342403,272.128519,338.741025,16.447423,5904.269169,0.0,0.0,35890,47749,12.642326,155,4855.945401,692.818828,4857.966193,1158.248139,BruteForce,1
77543,9,4,1311,359,902.46288,1596.39028,389.672393,359.887363,118.238313,527.542807,77.371489,21536.437847,167.648917,1,13462,13204,366.86011,157.348023,175.280874,805.950534,0,0,0,2,0,1,11,0,0,0,713.912715,902.46288,118.238313,8.705005,1154.47541,3.592364,328.276573,6107,8240,7.341311,171,1152.616836,1228.344823,9138.853932,306.400749,BENIGN,0
2128,2,4,2848,401,185.142777,894.425747,88.785967,151.325786,316.761603,1139.056353,47.0463,1526785.714286,2819.548872,6,9982,10762,113.064601,13.654423,402.520499,53.618525,1,0,0,4,0,3,6,0,2,0,341.242805,185.142777,316.761603,1.875562,2501.702402,3.399636,371.905904,22590,33803,1.985161,98,2260.573875,4.997786,4762.186555,2236.386417,Botnet,1
1317,7,3,94,50,846.446752,2357.644007,566.881264,207.013115,32.810777,133.004094,12.19209,109339.407745,7593.014427,6,3557,25,508.023652,120.00982,1335.896991,103.075526,0,0,0,5,0,1,3,0,0,0,394.340781,846.446752,32.810777,6.492975,77.363992,2.535335,42.750292,45576,9516,5.867947,135,1012.923931,5195.373154,20091.45477,3870.431186,ICMP_Flood,1
